Species,Year,Quarter,Length,Sexo,PesoMgayi,BodyWeight,Preyweight,ISU
Otros,92,2,50,2,904.0819685,951.25,2.733335952,5.852254086
Otros,92,2,50,2,904.0819685,951.25,11.3,5.228536369
Otros,92,2,50,2,904.0819685,951.25,6.14,6.164629729
Otros,92,2,50,2,904.0819685,951.25,12.6,6.452311801
Otros,92,2,50,2,904.0819685,951.25,2.6,5.902265464
Otros,92,2,50,2,904.0819685,951.25,5.8,5.099918992
Otros,92,2,50,2,904.0819685,951.25,0.5,7.55092409
Otros,92,2,50,2,904.0819685,951.25,2.089897257,6.120662004
Otros,92,2,50,2,904.0819685,951.25,14.39898214,6.676303928
Otros,92,2,50,2,904.0819685,951.25,22.47,9.265722518
Otros,92,2,50,2,904.0819685,951.25,1.594944414,6.390938023
Otros,92,2,50,1,812.8741493,798.75,9.95,5.532475978
Otros,92,2,50,1,812.8741493,798.75,6.5,4.811245829
Otros,92,2,50,2,904.0819685,951.25,0.88,6.985610281
Otros,92,2,50,2,904.0819685,951.25,0.2,8.467214822
Otros,92,2,50,1,812.8741493,798.75,2.18,9.20877665
Otros,92,2,50,2,904.0819685,951.25,2.316458562,6.017737372
Otros,92,2,50,1,812.8741493,798.75,0.4,7.599338738
Otros,92,2,50,1,812.8741493,798.75,25.3,6.420683741
Otros,92,2,50,1,812.8741493,798.75,0.457562309,7.464890216
Otros,92,2,50,2,904.0819685,951.25,1.644439699,6.360377192
Otros,92,2,50,2,904.0819685,951.25,1.54544913,6.422462342
Otros,92,2,50,2,904.0819685,951.25,0.654534014,7.281608635
Otros,92,2,50,1,812.8741493,798.75,1.3,6.420683741
Otros,92,2,50,2,904.0819685,951.25,2.38857174,5.98708132
Otros,92,2,50,1,812.8741493,798.75,17.5,5.653428589
Otros,92,2,50,1,812.8741493,798.75,1.35,6.382943413
Otros,92,2,50,2,904.0819685,951.25,3.8,5.522775842
Otros,92,2,50,2,904.0819685,951.25,0.3,8.061749714
Otros,92,2,50,2,904.0819685,951.25,1.149486856,6.718461278
Otros,92,2,50,2,904.0819685,951.25,20.84,3.820902692
Otros,92,2,50,2,904.0819685,951.25,14.9,5.331720606
Otros,92,2,50,1,812.8741493,798.75,13.41,9.090993614
Otros,92,2,50,1,812.8741493,798.75,0.25857174,8.035630105
Otros,92,2,50,2,904.0819685,951.25,1.962420836,6.246696531
Otros,92,2,50,2,904.0819685,951.25,0.7,7.214451853
Otros,92,2,50,2,904.0819685,951.25,34.58,5.184425671
Otros,92,2,50,2,904.0819685,951.25,38.9,4.204534945
Otros,92,2,50,2,904.0819685,951.25,1.600590603,6.387404221
Otros,92,2,50,2,904.0819685,951.25,0.25857174,8.210359008
Otros,92,2,50,2,904.0819685,951.25,4.569076456,5.397053307
Otros,92,2,50,2,904.0819685,951.25,0.209076456,8.422832185
Otros,92,2,50,2,904.0819685,951.25,0.308067024,8.035214817
Otros,92,2,50,1,812.8741493,798.75,0.209076456,8.248103282
Otros,92,2,50,1,812.8741493,798.75,16.45,4.580134108
Otros,92,2,50,2,904.0819685,951.25,0.456552877,7.641827663
Otros,92,2,50,2,904.0819685,951.25,1.297972709,6.596973316
Otros,92,2,50,1,812.8741493,798.75,0.011095319,11.18427998
Otros,92,2,50,1,812.8741493,798.75,9.892675745,4.414777404
Otros,92,2,50,1,812.8741493,798.75,0.506048161,7.364171439
Otros,92,2,50,2,904.0819685,951.25,9.1,7.368602533
Otros,92,2,50,2,904.0819685,951.25,3.3,5.663854441
Otros,92,2,50,2,904.0819685,951.25,21.4,7.55092409
Otros,92,2,50,1,812.8741493,798.75,0.456552877,7.46709876
Otros,92,2,50,2,904.0819685,951.25,1.248477425,6.63585216
Otros,92,2,50,1,812.8741493,798.75,0.456552877,7.46709876
Otros,92,2,50,1,812.8741493,798.75,2.089897257,5.9459331
Otros,92,2,51,1,860.7515411,847.63989,2.2,7.253281511
Otros,92,2,51,1,860.7515411,847.63989,27.6,3.424640115
Otros,92,2,51,1,860.7515411,847.63989,22,3.651413434
Otros,92,2,51,1,860.7515411,847.63989,0.456552877,7.526506642
Otros,92,2,51,1,860.7515411,847.63989,2.64544913,5.769615033
Otros,92,2,51,2,954.491968,1009.47411,31.22,4.062440211
Otros,92,2,51,1,860.7515411,847.63989,16.75,6.127270248
Otros,92,2,51,2,954.491968,1009.47411,5.703053006,5.176183145
Otros,92,2,51,2,954.491968,1009.47411,0.308067024,8.094622699
Otros,92,2,51,2,954.491968,1009.47411,0.357562309,7.945630433
Otros,92,2,51,1,860.7515411,847.63989,6.45,7.236752209
Otros,92,2,51,1,860.7515411,847.63989,0.011095319,11.24368786
Otros,92,2,51,2,954.491968,1009.47411,3.4,9.442913435
Otros,92,2,51,1,860.7515411,847.63989,0.060590603,9.546071349
Otros,92,2,51,1,860.7515411,847.63989,24,6.434971188
Otros,92,2,51,2,954.491968,1009.47411,0.89,7.033718607
Otros,92,2,51,2,954.491968,1009.47411,0.308067024,8.094622699
Otros,92,2,51,2,954.491968,1009.47411,12.2,6.917184791
Otros,92,2,51,2,954.491968,1009.47411,7,5.852474054
Otros,92,2,51,1,860.7515411,847.63989,42,3.004786269
Otros,92,2,51,2,954.491968,1009.47411,0.407057593,7.815985389
Otros,92,2,51,2,954.491968,1009.47411,0.357562309,7.945630433
Otros,92,2,51,2,954.491968,1009.47411,2.23838311,6.111431012
Otros,92,2,51,1,860.7515411,847.63989,23.6,7.435603068
Otros,92,2,51,2,954.491968,1009.47411,0.159581172,8.752387364
Otros,92,2,51,2,954.491968,1009.47411,1.009581172,6.907649228
Otros,92,2,51,2,954.491968,1009.47411,14,4.278127461
Otros,92,2,51,2,954.491968,1009.47411,0.3,8.121157595
Otros,92,2,51,2,954.491968,1009.47411,4.4,5.43558025
Otros,92,2,51,1,860.7515411,847.63989,44.51,3.446989461
Otros,92,2,51,2,954.491968,1009.47411,64.2,2.75518158
Otros,92,2,51,2,954.491968,1009.47411,16.06,6.849526143
Otros,92,2,51,2,954.491968,1009.47411,0.150085887,9.123679214
Otros,92,2,51,2,954.491968,1009.47411,15.06,6.199344998
Otros,92,2,51,2,954.491968,1009.47411,6.86,5.260863293
Otros,92,2,51,2,954.491968,1009.47411,7.237406817,4.937921823
Otros,92,2,51,2,954.491968,1009.47411,13.5,4.314495106
Otros,92,2,51,1,860.7515411,847.63989,0.5,7.435603068
Otros,92,2,51,2,954.491968,1009.47411,1.446458562,6.548066593
Otros,92,2,51,2,954.491968,1009.47411,8.32,4.798522536
Otros,92,2,51,2,954.491968,1009.47411,4.713147321,5.366828885
Otros,92,2,51,2,954.491968,1009.47411,1.510085887,9.123679214
Otros,92,2,51,2,954.491968,1009.47411,13.9,8.121157595
Otros,92,2,51,2,954.491968,1009.47411,40.59,3.641550632
Otros,92,2,51,2,954.491968,1009.47411,6.742453975,5.008760841
Otros,92,2,51,1,860.7515411,847.63989,8.3,6.847816403
Otros,92,2,51,2,954.491968,1009.47411,2.4,6.041716054
Otros,92,2,51,2,954.491968,1009.47411,2.040401973,6.204037957
Otros,92,2,51,2,954.491968,1009.47411,1.495953846,6.514420764
Otros,92,2,51,1,860.7515411,847.63989,11.2,4.326542109
Otros,92,2,51,2,954.491968,1009.47411,17.3,4.06647829
Otros,92,2,51,2,954.491968,1009.47411,1.1,6.821874611
Otros,92,2,51,1,860.7515411,847.63989,38.3,3.097005991
Otros,92,2,51,2,954.491968,1009.47411,2.2,6.128727431
Otros,92,2,51,2,954.491968,1009.47411,8.8,4.74243307
Otros,92,2,51,2,954.491968,1009.47411,1.6,6.447181162
Otros,92,2,51,2,954.491968,1009.47411,0.011095319,11.41841677
Otros,92,2,52,2,1006.651528,1070.02688,2.710401973,6.262292215
Otros,92,2,52,2,1006.651528,1070.02688,0.951505719,7.02514863
Otros,92,2,52,2,1006.651528,1070.02688,0.704029298,7.326374356
Otros,92,2,52,2,1006.651528,1070.02688,1.248477425,6.7535143
Otros,92,2,52,2,1006.651528,1070.02688,0.011095319,11.47667103
Otros,92,2,52,2,1006.651528,1070.02688,34.51,5.963838137
Otros,92,2,52,2,1006.651528,1070.02688,0.852515151,7.135003346
Otros,92,2,52,2,1006.651528,1070.02688,0.011095319,11.47667103
Otros,92,2,52,2,1006.651528,1070.02688,34.6,7.332113993
Otros,92,2,52,2,1006.651528,1070.02688,20.62,6.736422148
Otros,92,2,52,2,1006.651528,1070.02688,12.71,4.539197571
Otros,92,2,52,2,1006.651528,1070.02688,0.011095319,11.47667103
Otros,92,2,52,2,1006.651528,1070.02688,2.83232652,5.934340583
Otros,92,2,52,2,1006.651528,1070.02688,5.505071869,5.269769223
Otros,92,2,52,2,1006.651528,1070.02688,0.110085887,9.181933472
Otros,92,2,52,2,1006.651528,1070.02688,1.25,9.971171322
Otros,92,2,52,2,1006.651528,1070.02688,5.505071869,5.269769223
Otros,92,2,52,2,1006.651528,1070.02688,1.347467993,6.677211778
Otros,92,2,52,2,1006.651528,1070.02688,0.704029298,7.326374356
Otros,92,2,52,2,1006.651528,1070.02688,3.17879351,5.818937323
Otros,92,2,52,2,1006.651528,1070.02688,23.1,7.668586229
Otros,92,2,52,2,1006.651528,1070.02688,1.95,6.42731764
Otros,92,2,52,2,1006.651528,1070.02688,11.4,4.541825693
Otros,92,2,52,2,1006.651528,1070.02688,0.110085887,9.181933472
Otros,92,2,52,2,1006.651528,1070.02688,0.3,8.179411853
Otros,92,2,52,2,1006.651528,1070.02688,42.9,3.216567223
Otros,92,2,52,2,1006.651528,1070.02688,5.68,5.238487816
Otros,92,2,52,2,1006.651528,1070.02688,0.407057593,7.874239646
Otros,92,2,52,2,1006.651528,1070.02688,2.8,5.945819631
Otros,92,2,52,1,910.4365054,898.48512,4.1,5.389723171
Otros,92,2,52,1,910.4365054,898.48512,26.5,6.270081894
Otros,92,2,52,2,1006.651528,1070.02688,3.43,5.742878787
Otros,92,2,52,1,910.4365054,898.48512,0.011095319,11.30194212
Otros,92,2,52,2,1006.651528,1070.02688,110.8,2.267712274
Otros,92,2,52,1,910.4365054,898.48512,8.81,4.624822705
Otros,92,2,52,2,1006.651528,1070.02688,49.6,3.577580568
Otros,92,2,52,2,1006.651528,1070.02688,5.1,5.346198509
Otros,92,2,52,2,1006.651528,1070.02688,0.99,6.985489384
Otros,92,2,52,2,1006.651528,1070.02688,0.9,7.080799564
Otros,92,2,52,2,1006.651528,1070.02688,15.20614758,4.253739257
Otros,92,2,52,2,1006.651528,1070.02688,11.4,4.541825693
Otros,92,2,52,2,1006.651528,1070.02688,0.060590603,9.77905451
Otros,92,2,52,2,1006.651528,1070.02688,6.890939828,5.045231568
Otros,92,2,52,2,1006.651528,1070.02688,24.9,9.278024142
Otros,92,2,52,2,1006.651528,1070.02688,6.21213789,5.148933946
Otros,92,2,52,2,1006.651528,1070.02688,15.76,4.217963964
Otros,92,2,52,2,1006.651528,1070.02688,0.110085887,9.181933472
Otros,92,2,52,2,1006.651528,1070.02688,7.6,4.947290801
Otros,92,2,52,2,1006.651528,1070.02688,0.209076456,8.540494325
Otros,92,2,52,1,910.4365054,898.48512,21.58806702,7.856070364
Otros,92,2,52,2,1006.651528,1070.02688,2.809392541,6.214917119
Otros,92,2,52,2,1006.651528,1070.02688,20.5,5.640437982
Otros,92,2,52,2,1006.651528,1070.02688,40,3.286559595
Otros,92,2,52,2,1006.651528,1070.02688,28.1,8.179411853
Otros,92,2,53,2,1060.585972,1132.95397,21,4.710195913
Otros,92,2,53,2,1060.585972,1132.95397,0.555543446,7.620392097
Otros,92,2,53,2,1060.585972,1132.95397,0.209076456,8.59763891
Otros,92,2,53,2,1060.585972,1132.95397,0.357562309,8.061029276
Otros,92,2,53,1,961.9605526,951.32403,22.4,6.024945607
Otros,92,2,53,2,1060.585972,1132.95397,5.05,7.255727185
Otros,92,2,53,2,1060.585972,1132.95397,0.209076456,8.59763891
Otros,92,2,53,2,1060.585972,1132.95397,1.13,6.910366001
Otros,92,2,53,2,1060.585972,1132.95397,1.743430267,6.476729043
Otros,92,2,53,2,1060.585972,1132.95397,14.4,4.365355427
Otros,92,2,53,2,1060.585972,1132.95397,2.386868962,6.162601184
Otros,92,2,53,1,961.9605526,951.32403,23.8,6.963215246
Otros,92,2,53,2,1060.585972,1132.95397,16.22122277,4.246263201
Otros,92,2,53,1,961.9605526,951.32403,25.74,5.383091721
Otros,92,2,53,2,1060.585972,1132.95397,0.456552877,7.816634388
Otros,92,2,53,2,1060.585972,1132.95397,10.249,6.258317402
Otros,92,2,53,2,1060.585972,1132.95397,0.75,7.320265706
Otros,92,2,53,2,1060.585972,1132.95397,1.941411404,6.369168397
Otros,92,2,53,2,1060.585972,1132.95397,15.15,4.314583102
Otros,92,2,53,2,1060.585972,1132.95397,0.308067024,8.210021542
Otros,92,2,53,2,1060.585972,1132.95397,1.68,6.51378984
Otros,92,2,53,2,1060.585972,1132.95397,1.010085887,7.022548269
Otros,92,2,53,2,1060.585972,1132.95397,18,4.142211876
Otros,92,2,53,2,1060.585972,1132.95397,27.5,3.718397629
Otros,92,2,53,2,1060.585972,1132.95397,5.1,5.403343094
Otros,92,2,53,1,961.9605526,951.32403,0.15,9.265800339
Otros,92,2,53,2,1060.585972,1132.95397,38,3.394997474
Otros,92,2,53,2,1060.585972,1132.95397,9.1,4.82430922
Otros,92,2,53,2,1060.585972,1132.95397,18.81,6.681926762
Otros,92,2,53,1,961.9605526,951.32403,11.6,7.551001911
Otros,92,2,53,2,1060.585972,1132.95397,27.42,6.983793469
Otros,92,2,53,2,1060.585972,1132.95397,0.506048161,7.713707067
Otros,92,2,53,2,1060.585972,1132.95397,0.555543446,7.620392097
Otros,92,2,53,2,1060.585972,1132.95397,0.110085887,9.239078057
Otros,92,2,53,2,1060.585972,1132.95397,47.7,3.167652236
Otros,92,2,53,1,961.9605526,951.32403,1.68,6.339060937
Otros,92,2,53,1,961.9605526,951.32403,0.357562309,7.886300372
Otros,92,2,53,2,1060.585972,1132.95397,11.3,4.607780908
Otros,92,2,53,2,1060.585972,1132.95397,6.1,5.224294862
Otros,92,2,53,2,1060.585972,1132.95397,0.852515151,7.192147931
Otros,92,2,53,2,1060.585972,1132.95397,24.08,3.851202013
Otros,92,2,53,2,1060.585972,1132.95397,0.27,8.341916954
Otros,92,2,53,2,1060.585972,1132.95397,1.099991572,6.937281115
Otros,92,2,53,2,1060.585972,1132.95397,5.230085887,5.419136591
Otros,92,2,53,2,1060.585972,1132.95397,15.81,4.271940982
Otros,92,2,53,2,1060.585972,1132.95397,3.822232205,5.691749035
Otros,92,2,53,2,1060.585972,1132.95397,0.902010435,7.135712824
Otros,92,2,53,2,1060.585972,1132.95397,1.693934983,6.505529419
Otros,92,2,53,2,1060.585972,1132.95397,0.704029298,7.38351894
Otros,92,2,54,2,1116.320493,1198.30104,87.5,2.617021239
Otros,92,2,54,2,1116.320493,1198.30104,0.803019867,7.308035857
Otros,92,2,54,2,1116.320493,1198.30104,0.555543446,7.676468496
Otros,92,2,54,2,1116.320493,1198.30104,9,4.891435455
Otros,92,2,54,2,1116.320493,1198.30104,3.4,5.864884601
Otros,92,2,54,2,1116.320493,1198.30104,15.65150572,4.338092908
Otros,92,2,54,2,1116.320493,1198.30104,7.92,6.975331347
Otros,92,2,54,2,1116.320493,1198.30104,4.2,6.213191295
Otros,92,2,54,2,1116.320493,1198.30104,28.7,3.73176291
Otros,92,2,54,2,1116.320493,1198.30104,54.6,4.113130466
Otros,92,2,54,2,1116.320493,1198.30104,1.25,6.865516481
Otros,92,2,54,2,1116.320493,1198.30104,0.110085887,9.295154456
Otros,92,2,54,2,1116.320493,1198.30104,1.57,6.637584413
Otros,92,2,54,2,1116.320493,1198.30104,12.94,4.528336744
Otros,92,2,54,2,1116.320493,1198.30104,2.139392541,6.328138103
Otros,92,2,54,2,1116.320493,1198.30104,25.58,6.618656403
Otros,92,2,54,2,1116.320493,1198.30104,24.6,6.993349853
Otros,92,2,54,2,1116.320493,1198.30104,27.19,3.785810774
Otros,92,2,54,2,1116.320493,1198.30104,8.969741766,4.894803146
Otros,92,2,54,2,1116.320493,1198.30104,0.25857174,8.441242131
Otros,92,2,54,2,1116.320493,1198.30104,1.743430267,6.532805442
Otros,92,2,54,1,1015.355126,1006.19496,9.97,4.614350545
Otros,92,2,54,1,1015.355126,1006.19496,0.25857174,8.266513228
Otros,92,2,54,1,1015.355126,1006.19496,6,5.958419684
Otros,92,2,54,2,1116.320493,1198.30104,11.8,5.179117528
Otros,92,2,55,2,1173.880166,1266.11375,2.4,6.268238711
Otros,92,2,55,2,1173.880166,1266.11375,0.25857174,8.496289547
Otros,92,2,55,2,1173.880166,1266.11375,9.95,4.846134897
Otros,92,2,55,1,1070.651606,1063.13625,80.1,2.745068779
Otros,92,2,55,2,1173.880166,1266.11375,10.25661916,4.81578418
Otros,92,2,55,2,1173.880166,1266.11375,8.55,4.997776166
Otros,92,2,55,2,1173.880166,1266.11375,0.555543446,7.731515912
Otros,92,2,55,2,1173.880166,1266.11375,0.456552877,7.927758203
Otros,92,2,55,2,1173.880166,1266.11375,11.12,5.285848178
Otros,92,2,55,2,1173.880166,1266.11375,17.8,6.807235212
Otros,92,2,55,2,1173.880166,1266.11375,4.9,7.654533072
Otros,92,2,55,2,1173.880166,1266.11375,0.060590603,9.94732291
Otros,92,2,55,2,1173.880166,1266.11375,2.6,6.188196004
Otros,92,2,55,2,1173.880166,1266.11375,11.0485437,4.741408821
Otros,92,2,55,2,1173.880166,1266.11375,1.7,6.613079198
Otros,92,2,55,2,1173.880166,1266.11375,0.866552877,7.927758203
Otros,92,2,55,2,1173.880166,1266.11375,6.296996417,5.303634688
Otros,92,2,55,2,1173.880166,1266.11375,0.011095319,11.64493943
Otros,92,2,55,2,1173.880166,1266.11375,0.011095319,11.64493943
Otros,92,2,55,2,1173.880166,1266.11375,7.3,7.048397269
Otros,92,2,55,2,1173.880166,1266.11375,15.2,6.04509516
Otros,92,2,55,1,1070.651606,1063.13625,2.04,6.590542109
Otros,92,2,55,2,1173.880166,1266.11375,5.1,7.366851
Otros,92,2,55,2,1173.880166,1266.11375,1.994944414,6.616057502
Otros,92,2,55,2,1173.880166,1266.11375,27.54,3.828067955
Otros,92,2,55,2,1173.880166,1266.11375,81,3.804385471
Otros,92,2,55,2,1173.880166,1266.11375,12.13,7.048397269
Otros,92,2,55,2,1173.880166,1266.11375,7.83,6.475878076
Otros,92,2,56,2,1233.289942,1336.43776,41,3.484190898
Otros,92,2,56,1,1127.881305,1122.18624,14.9,4.321672849
Otros,92,2,56,2,1233.289942,1336.43776,26.11,8.758410713
Otros,92,2,56,2,1233.289942,1336.43776,6.692958691,5.296706933
Otros,92,2,56,2,1233.289942,1336.43776,1.55,6.759508034
Otros,92,2,56,2,1233.289942,1336.43776,27.77,3.873806664
Otros,92,2,56,2,1233.289942,1336.43776,3.05,6.678969172
Otros,92,2,56,2,1233.289942,1336.43776,1.4,6.861290728
Otros,92,2,56,2,1233.289942,1336.43776,1.54544913,6.762448398
Otros,92,2,56,2,1233.289942,1336.43776,39.7,3.516411777
Otros,92,2,56,2,1233.289942,1336.43776,0.66,7.613278409
Otros,92,2,56,2,1233.289942,1336.43776,2.1,6.45582562
Otros,92,2,56,2,1233.289942,1336.43776,0.357562309,8.226208607
Otros,92,2,56,2,1233.289942,1336.43776,20.49,5.537631938
Otros,92,2,57,2,1294.574655,1409.31873,15.2,4.529566269
Otros,92,2,57,2,1294.574655,1409.31873,64.3,3.087302065
Otros,92,2,57,1,1187.075476,1183.38327,2.931317089,6.000680953
Otros,92,2,57,2,1294.574655,1409.31873,67.27,3.042147324
Otros,92,2,57,2,1294.574655,1409.31873,3.030307657,6.142197545
Otros,92,2,58,2,1357.759024,1484.80232,0.25857174,8.655619023
Otros,92,2,58,1,1248.26531,1246.76568,5.7,5.387841846
Otros,92,2,58,2,1357.759024,1484.80232,37.52,3.6781628
Otros,92,2,58,2,1357.759024,1484.80232,38.2,4.722820095
Otros,92,2,58,2,1357.759024,1484.80232,9.32,5.070874296
Otros,92,2,58,2,1357.759024,1484.80232,99.93,2.776909946
Otros,92,2,58,2,1357.759024,1484.80232,0.766048161,7.984160358
Otros,92,2,58,2,1357.759024,1484.80232,0.98,7.323239632
Otros,92,2,58,2,1357.759024,1484.80232,9.6,5.041273826
Otros,92,2,58,2,1357.759024,1484.80232,0.011095319,11.8042689
Otros,92,2,58,1,1248.26531,1246.76568,17.73,6.02305119
Otros,92,2,58,2,1357.759024,1484.80232,4.06,5.901853951
Otros,92,2,58,2,1357.759024,1484.80232,3.210085887,6.136739232
Otros,92,2,59,2,1422.867657,1562.93419,126.03,3.432148888
Otros,92,2,59,2,1422.867657,1562.93419,5.3,5.686613404
Otros,92,2,59,2,1422.867657,1562.93419,9.1,7.45968074
Otros,92,2,59,2,1422.867657,1562.93419,0.501095319,8.045279163
Otros,92,2,59,1,1311.481938,1312.37181,7.16,5.21108134
Otros,92,2,59,2,1422.867657,1562.93419,26.59,4.073785019
Otros,92,2,60,2,1489.925049,1643.76,1.743430267,6.848886989
Otros,92,2,60,2,1489.925049,1643.76,0.66503873,7.907204386
Otros,92,2,60,2,1489.925049,1643.76,9.1,9.707326673
Otros,92,2,60,2,1489.925049,1643.76,57.7,3.488726553
Otros,92,2,60,2,1489.925049,1643.76,12.55,10.40047385
Otros,92,2,61,2,1558.95559,1727.32541,97.5,2.874477107
Otros,92,2,61,2,1558.95559,1727.32541,20.3,4.443708599
Otros,92,2,62,2,1629.983563,1813.67608,65.04,5.852531192
Otros,92,2,62,2,1629.983563,1813.67608,72.55,4.922136929
Otros,92,2,62,2,1629.983563,1813.67608,101.37,2.884333859
Otros,92,2,63,2,1703.033148,1902.85767,6.6,9.853697165
Otros,92,2,64,2,1778.128424,1994.91584,16.7,4.782948424
Otros,92,2,65,2,1855.293371,2089.89625,0.71,7.987360012
Otros,92,2,66,2,1934.551872,2187.84456,85.8,3.972233863
Otros,92,2,66,2,1934.551872,2187.84456,18.88,4.752568958
Otros,92,2,66,2,1934.551872,2187.84456,335.4,1.87534827
Otros,92,2,68,2,2099.444588,2392.82752,16.9,5.571956595
Otros,92,2,69,2,2185.126099,2499.95349,17.69,4.951027899
Otros,92,2,71,2,2363.076989,2723.70271,72.7,3.623406139
Otros,92,2,71,2,2363.076989,2723.70271,80.17,3.525598144
Otros,92,2,72,2,2455.393127,2840.41728,27,4.655869384
Otros,92,2,73,2,2549.967424,2960.41937,157.2,3.042908891
Otros,92,2,73,2,2549.967424,2960.41937,6.247501133,6.160904651
Otros,92,2,75,2,2745.983083,3210.46875,1.2,7.891850677
Otros,92,2,76,2,2847.470533,3340.60736,93.94,3.571251633
Otros,92,3,22,2,95.33846189,81.03128,9.81,2.111432979
Otros,92,3,23,2,107.687245,92.59087,2.25,3.717260324
Otros,92,3,26,1,122.821098,112.31064,0.506048161,5.402392037
Otros,92,3,26,1,122.821098,112.31064,2.36,3.862606984
Otros,92,3,28,2,184.6048053,167.05472,1.12,5.004992738
Otros,92,3,29,2,203.2359397,185.60029,14.58,2.543944656
Otros,92,3,30,2,223.0191897,205.47,12.12,2.830443057
Otros,92,3,30,1,185.7293018,172.53,11.28,2.727539888
Otros,92,3,30,2,223.0191897,205.47,5.59,3.604320751
Otros,92,3,31,2,243.9838257,226.70951,10.52,3.070391299
Otros,92,3,31,2,243.9838257,226.70951,7.7,3.382449177
Otros,92,3,31,2,243.9838257,226.70951,6.64,3.530557543
Otros,92,3,31,1,204.1903884,190.36449,8.73,3.082175233
Otros,92,3,31,1,204.1903884,190.36449,13.22633621,2.666730594
Otros,92,3,31,1,204.1903884,190.36449,3.1,4.117538491
Otros,92,3,32,2,266.1588652,249.36448,5.47,3.819636985
Otros,92,3,32,2,266.1588652,249.36448,2.87,4.464603572
Otros,92,3,32,2,266.1588652,249.36448,11.07,3.114676855
Otros,92,3,32,2,266.1588652,249.36448,4.32,4.055660199
